old_gene	new_gene	reciprocal_best	old_to_new_pident	old_to_new_qcov	old_to_new_scov	old_to_new_bitscore	new_to_old_pident	new_to_old_qcov	new_to_old_scov	new_to_old_bitscore	new_protein_accession	old_to_new_title
B9J08_001259	B9J08_03509	True	100	100	100	1259	100	100	100	1259	KAK8440407.1	KAK8440407.1 hypothetical protein B9J08_03509 [Candidozyma auris]
B9J08_001260	B9J08_03510	True	100	100	100	1617	100	100	100	1617	KAK8440408.1	KAK8440408.1 hypothetical protein B9J08_03510 [Candidozyma auris]
B9J08_001261	B9J08_03511	True	100	100	100	712	100	100	100	712	KAK8440409.1	KAK8440409.1 hypothetical protein B9J08_03511 [Candidozyma auris]
B9J08_001262	B9J08_03512	True	100	100	100	486	100	100	100	486	KAK8440410.1	KAK8440410.1 hypothetical protein B9J08_03512 [Candidozyma auris]
B9J08_001263	B9J08_03513	True	100	100	100	283	100	100	100	283	KAK8440411.1	KAK8440411.1 hypothetical protein B9J08_03513 [Candidozyma auris]
B9J08_001264		False	100	100	100	263						KAK8440412.1 cytochrome c oxidase assembly protein COX16, mitochondrial [Candidozyma auris]
B9J08_001265	B9J08_03515	True	100	100	100	875	100	100	100	875	KAK8440413.1	KAK8440413.1 hypothetical protein B9J08_03515 [Candidozyma auris]
B9J08_001266		False	100	100	100	758						KAK8440414.1 diphosphomevalonate decarboxylase [Candidozyma auris]
B9J08_001267	B9J08_03517	True	100	100	100	386	100	100	100	386	KAK8440415.1	KAK8440415.1 hypothetical protein B9J08_03517 [Candidozyma auris]
B9J08_001268	B9J08_03518	True	100	100	100	548	100	100	100	548	KAK8440416.1	KAK8440416.1 hypothetical protein B9J08_03518 [Candidozyma auris]
B9J08_001269	B9J08_03519	True	100	100	100	473	100	100	100	473	KAK8440417.1	KAK8440417.1 hypothetical protein B9J08_03519 [Candidozyma auris]
B9J08_001270	B9J08_03520	True	100	100	100	709	100	100	100	709	KAK8440418.1	KAK8440418.1 hypothetical protein B9J08_03520 [Candidozyma auris]
B9J08_001271		False	100	100	100	1030						KAK8440419.1 T-complex protein 1, theta subunit [Candidozyma auris]
B9J08_001272	B9J08_03522	True	100	100	100	504	100	100	100	504	KAK8440420.1	KAK8440420.1 hypothetical protein B9J08_03522 [Candidozyma auris]
B9J08_001273	B9J08_03523	True	100	100	100	1529	100	100	100	1529	KAK8440421.1	KAK8440421.1 hypothetical protein B9J08_03523 [Candidozyma auris]
B9J08_001274	B9J08_03524	True	100	100	100	2022	100	100	100	2022	KAK8440422.1	KAK8440422.1 hypothetical protein B9J08_03524 [Candidozyma auris]
B9J08_001275	B9J08_03525	True	100	100	100	1488	100	100	100	1488	KAK8440423.1	KAK8440423.1 hypothetical protein B9J08_03525 [Candidozyma auris]
B9J08_001276	B9J08_03526	True	100	53.2	53.2	489	100	53.2	53.2	489	KAK8440424.1	KAK8440424.1 hypothetical protein B9J08_03526 [Candidozyma auris]
B9J08_001277		False	100	100	100	1169						KAK8440425.1 2-isopropylmalate synthase [Candidozyma auris]
B9J08_001278		False	100	100	100	378						KAK8440426.1 60S ribosomal protein L16-B [Candidozyma auris]
B9J08_001279	B9J08_03529	True	100	100	100	926	100	100	100	926	KAK8440427.1	KAK8440427.1 hypothetical protein B9J08_03529 [Candidozyma auris]
B9J08_001280	B9J08_03530	True	100	100	100	710	100	100	100	710	KAK8440428.1	KAK8440428.1 hypothetical protein B9J08_03530 [Candidozyma auris]
B9J08_001281		False	100	100	100	1004						KAK8440429.1 ubiquinone biosynthesis monooxygenase COQ6 [Candidozyma auris]
B9J08_001282	B9J08_03532	True	100	100	100	493	100	100	100	493	KAK8440430.1	KAK8440430.1 hypothetical protein B9J08_03532 [Candidozyma auris]
B9J08_001283	B9J08_03533	True	100	100	100	786	100	100	100	786	KAK8440431.1	KAK8440431.1 hypothetical protein B9J08_03533 [Candidozyma auris]
B9J08_001284	B9J08_03534	True	100	100	100	1320	100	100	100	1320	KAK8440432.1	KAK8440432.1 hypothetical protein B9J08_03534 [Candidozyma auris]
B9J08_001285	B9J08_03535	True	100	100	100	973	100	100	100	973	KAK8440433.1	KAK8440433.1 hypothetical protein B9J08_03535 [Candidozyma auris]
B9J08_001286	B9J08_03536	True	100	100	100	1796	100	100	100	1796	KAK8440434.1	KAK8440434.1 hypothetical protein B9J08_03536 [Candidozyma auris]
B9J08_001287	B9J08_03537	True	100	100	100	426	100	100	100	426	KAK8440435.1	KAK8440435.1 hypothetical protein B9J08_03537 [Candidozyma auris]
B9J08_001288	B9J08_03538	True	100	100	100	723	100	100	100	723	KAK8440436.1	KAK8440436.1 hypothetical protein B9J08_03538 [Candidozyma auris]
B9J08_001289	B9J08_03539	True	100	100	100	1010	100	100	100	1010	KAK8440437.1	KAK8440437.1 hypothetical protein B9J08_03539 [Candidozyma auris]
B9J08_001290	B9J08_03540	True	100	100	100	1243	100	100	100	1243	KAK8440438.1	KAK8440438.1 hypothetical protein B9J08_03540 [Candidozyma auris]
B9J08_001291	B9J08_03541	True	100	100	100	994	100	100	100	994	KAK8440439.1	KAK8440439.1 hypothetical protein B9J08_03541 [Candidozyma auris]
B9J08_001292	B9J08_03542	True	100	100	100	395	100	100	100	395	KAK8440440.1	KAK8440440.1 hypothetical protein B9J08_03542 [Candidozyma auris]
B9J08_001293		False	100	100	100	1793						KAK8440441.1 OPT family small oligopeptide transporter [Candidozyma auris]
B9J08_001294	B9J08_03544	True	100	100	100	1098	100	100	100	1098	KAK8440442.1	KAK8440442.1 hypothetical protein B9J08_03544 [Candidozyma auris]
B9J08_001295	B9J08_03545	True	100	100	100	664	100	100	100	664	KAK8440443.1	KAK8440443.1 hypothetical protein B9J08_03545 [Candidozyma auris]
B9J08_001296		False	100	100	100	4088						KAK8440444.1 fatty acid synthase subunit beta [Candidozyma auris]
B9J08_001297	B9J08_03547	True	100	100	100	2192	100	100	100	2192	KAK8440445.1	KAK8440445.1 hypothetical protein B9J08_03547 [Candidozyma auris]
B9J08_001298	B9J08_03548	True	100	100	100	792	100	100	100	792	KAK8440446.1	KAK8440446.1 hypothetical protein B9J08_03548 [Candidozyma auris]
B9J08_001299	B9J08_03549	True	100	100	100	491	100	100	100	491	KAK8440447.1	KAK8440447.1 hypothetical protein B9J08_03549 [Candidozyma auris]
B9J08_001300	B9J08_03550	True	100	100	100	972	100	100	100	972	KAK8440448.1	KAK8440448.1 hypothetical protein B9J08_03550 [Candidozyma auris]
B9J08_001301	B9J08_03551	True	100	100	100	1901	100	100	100	1901	KAK8440449.1	KAK8440449.1 hypothetical protein B9J08_03551 [Candidozyma auris]
B9J08_001302	B9J08_03552	True	100	100	100	1206	100	100	100	1206	KAK8440450.1	KAK8440450.1 hypothetical protein B9J08_03552 [Candidozyma auris]
B9J08_001303	B9J08_03553	True	100	100	100	1051	100	100	100	1051	KAK8440451.1	KAK8440451.1 hypothetical protein B9J08_03553 [Candidozyma auris]
B9J08_001304	B9J08_03554	True	100	100	100	610	100	100	100	610	KAK8440452.1	KAK8440452.1 hypothetical protein B9J08_03554 [Candidozyma auris]
B9J08_001305	B9J08_03555	True	100	100	100	2010	100	100	100	2010	KAK8440453.1	KAK8440453.1 hypothetical protein B9J08_03555 [Candidozyma auris]
B9J08_001306	B9J08_03556	True	100	81.4	81.4	335	100	81.4	81.4	335	KAK8440454.1	KAK8440454.1 hypothetical protein B9J08_03556 [Candidozyma auris]
B9J08_001307	B9J08_03557	True	100	100	100	5896	100	100	100	5896	KAK8440455.1	KAK8440455.1 hypothetical protein B9J08_03557 [Candidozyma auris]
B9J08_001308	B9J08_03558	True	100	100	100	510	100	100	100	510	KAK8440456.1	KAK8440456.1 hypothetical protein B9J08_03558 [Candidozyma auris]
B9J08_001309	B9J08_03559	True	100	100	100	907	100	100	100	907	KAK8440457.1	KAK8440457.1 hypothetical protein B9J08_03559 [Candidozyma auris]
B9J08_001311		False	100	100	100	283						KAK8440458.1 cofilin [Candidozyma auris]
B9J08_001312	B9J08_03562	True	100	100	100	777	100	100	100	777	KAK8440459.1	KAK8440459.1 hypothetical protein B9J08_03562 [Candidozyma auris]
B9J08_001313	B9J08_03563	True	100	100	100	250	100	100	100	250	KAK8440460.1	KAK8440460.1 hypothetical protein B9J08_03563 [Candidozyma auris]
B9J08_001314	B9J08_03564	True	100	100	100	1379	100	100	100	1379	KAK8440461.1	KAK8440461.1 hypothetical protein B9J08_03564 [Candidozyma auris]
B9J08_001315		False	100	100	100	716						KAK8440462.1 allantoicase [Candidozyma auris]
B9J08_001316	B9J08_03566	True	100	100	100	770	100	100	100	770	KAK8440463.1	KAK8440463.1 hypothetical protein B9J08_03566 [Candidozyma auris]
B9J08_001317	B9J08_03567	True	100	100	100	255	100	100	100	255	KAK8440464.1	KAK8440464.1 hypothetical protein B9J08_03567 [Candidozyma auris]
B9J08_001318	B9J08_03568	True	100	100	100	303	100	100	100	303	KAK8440465.1	KAK8440465.1 hypothetical protein B9J08_03568 [Candidozyma auris]
B9J08_001319	B9J08_03569	True	100	100	100	997	100	100	100	997	KAK8440466.1	KAK8440466.1 hypothetical protein B9J08_03569 [Candidozyma auris]
B9J08_001320	B9J08_03570	True	100	100	100	819	100	100	100	819	KAK8440467.1	KAK8440467.1 hypothetical protein B9J08_03570 [Candidozyma auris]
B9J08_001321	B9J08_03571	True	100	100	100	1095	100	100	100	1095	KAK8440468.1	KAK8440468.1 hypothetical protein B9J08_03571 [Candidozyma auris]
B9J08_001322	B9J08_03572	True	100	100	100	372	100	100	100	372	KAK8440469.1	KAK8440469.1 hypothetical protein B9J08_03572 [Candidozyma auris]
B9J08_001323	B9J08_03573	True	100	100	100	377	100	100	100	377	KAK8440470.1	KAK8440470.1 hypothetical protein B9J08_03573 [Candidozyma auris]
B9J08_001324	B9J08_03574	True	100	100	100	2174	100	100	100	2174	KAK8440471.1	KAK8440471.1 hypothetical protein B9J08_03574 [Candidozyma auris]
B9J08_001325	B9J08_03575	True	100	100	100	565	100	100	100	565	KAK8440472.1	KAK8440472.1 hypothetical protein B9J08_03575 [Candidozyma auris]
B9J08_001328	B9J08_03578	True	100	100	100	553	100	100	100	553	KAK8440473.1	KAK8440473.1 hypothetical protein B9J08_03578 [Candidozyma auris]
B9J08_001329	B9J08_03579	True	100	100	100	181	100	100	100	181	KAK8440474.1	KAK8440474.1 hypothetical protein B9J08_03579 [Candidozyma auris]
B9J08_001330		False	100	100	100	1511						KAK8440475.1 dihydropteroate synthase [Candidozyma auris]
B9J08_001331	B9J08_03581	True	100	100	100	557	100	100	100	557	KAK8440476.1	KAK8440476.1 hypothetical protein B9J08_03581 [Candidozyma auris]
B9J08_001332	B9J08_03582	True	100	100	100	859	100	100	100	859	KAK8440477.1	KAK8440477.1 hypothetical protein B9J08_03582 [Candidozyma auris]
B9J08_001335	B9J08_03585	True	100	100	100	777	100	100	100	777	KAK8440478.1	KAK8440478.1 hypothetical protein B9J08_03585 [Candidozyma auris]
B9J08_001336	B9J08_03586	True	100	100	100	261	100	100	100	261	KAK8440479.1	KAK8440479.1 hypothetical protein B9J08_03586 [Candidozyma auris]
B9J08_001337		False	100	100	100	410						KAK8440480.1 DNA-directed RNA polymerase [Candidozyma auris]
B9J08_001338		False	100	100	100	889						KAK8440481.1 26S protease regulatory subunit 7 [Candidozyma auris]
B9J08_001339	B9J08_03589	True	100	100	100	301	100	100	100	301	KAK8440482.1	KAK8440482.1 hypothetical protein B9J08_03589 [Candidozyma auris]
B9J08_001340		False	100	100	100	511						KAK8440483.1 reduced viability upon starvation protein 161 [Candidozyma auris]
B9J08_001341	B9J08_03591	True	100	100	100	459	100	100	100	459	KAK8440484.1	KAK8440484.1 hypothetical protein B9J08_03591 [Candidozyma auris]
B9J08_001342	B9J08_03592	True	100	100	100	584	100	100	100	584	KAK8440485.1	KAK8440485.1 hypothetical protein B9J08_03592 [Candidozyma auris]
B9J08_001343		False	100	100	100	1559						KAK8440486.1 DNA repair helicase RAD3 [Candidozyma auris]
B9J08_001344	B9J08_03594	True	100	100	100	465	100	100	100	465	KAK8440487.1	KAK8440487.1 hypothetical protein B9J08_03594 [Candidozyma auris]
B9J08_001345	B9J08_03595	True	100	100	100	435	100	100	100	435	KAK8440488.1	KAK8440488.1 hypothetical protein B9J08_03595 [Candidozyma auris]
B9J08_001346	B9J08_03596	True	100	100	100	614	100	100	100	614	KAK8440489.1	KAK8440489.1 hypothetical protein B9J08_03596 [Candidozyma auris]
B9J08_001347	B9J08_03597	True	100	100	100	1180	100	100	100	1180	KAK8440490.1	KAK8440490.1 hypothetical protein B9J08_03597 [Candidozyma auris]
B9J08_001348	B9J08_03598	True	100	100	100	623	100	100	100	623	KAK8440491.1	KAK8440491.1 hypothetical protein B9J08_03598 [Candidozyma auris]
B9J08_001349	B9J08_03599	True	100	100	100	703	100	100	100	703	KAK8440492.1	KAK8440492.1 hypothetical protein B9J08_03599 [Candidozyma auris]
B9J08_001350	B9J08_03600	True	100	100	100	2394	100	100	100	2394	KAK8440493.1	KAK8440493.1 hypothetical protein B9J08_03600 [Candidozyma auris]
B9J08_001351	B9J08_03601	True	100	100	100	412	100	100	100	412	KAK8440494.1	KAK8440494.1 hypothetical protein B9J08_03601 [Candidozyma auris]
B9J08_001352	B9J08_03602	True	100	100	100	810	100	100	100	810	KAK8440495.1	KAK8440495.1 hypothetical protein B9J08_03602 [Candidozyma auris]
B9J08_001353	B9J08_03603	True	100	100	100	194	100	100	100	194	KAK8440496.1	KAK8440496.1 hypothetical protein B9J08_03603 [Candidozyma auris]
B9J08_001354		False	100	100	100	464						KAK8440497.1 TATA-box-binding protein 1 [Candidozyma auris]
B9J08_001355	B9J08_03605	True	100	100	100	1093	100	100	100	1093	KAK8440498.1	KAK8440498.1 hypothetical protein B9J08_03605 [Candidozyma auris]
B9J08_001356	B9J08_03606	True	100	100	100	979	100	100	100	979	KAK8440499.1	KAK8440499.1 hypothetical protein B9J08_03606 [Candidozyma auris]
B9J08_001357	B9J08_03607	True	100	100	100	1439	100	100	100	1439	KAK8440500.1	KAK8440500.1 hypothetical protein B9J08_03607 [Candidozyma auris]
B9J08_001358		False	100	88.8	88.8	848						KAK8440501.1 centromere/microtubule-binding protein CBF5 [Candidozyma auris]
B9J08_001359	B9J08_03609	True	100	100	100	1006	100	100	100	1006	KAK8440502.1	KAK8440502.1 hypothetical protein B9J08_03609 [Candidozyma auris]
B9J08_001360	B9J08_03610	True	100	100	100	144	100	100	100	144	KAK8440503.1	KAK8440503.1 hypothetical protein B9J08_03610 [Candidozyma auris]
B9J08_001361	B9J08_03611	True	100	100	100	597	100	100	100	597	KAK8440504.1	KAK8440504.1 hypothetical protein B9J08_03611 [Candidozyma auris]
B9J08_001362	B9J08_03612	True	100	100	100	1066	100	100	100	1066	KAK8440505.1	KAK8440505.1 hypothetical protein B9J08_03612 [Candidozyma auris]
B9J08_001363		False	100	82.2	82.2	882						KAK8440506.1 ATP-dependent RNA helicase DBP3 [Candidozyma auris]
B9J08_001364	B9J08_03614	True	100	100	100	1170	100	100	100	1170	KAK8440507.1	KAK8440507.1 hypothetical protein B9J08_03614 [Candidozyma auris]
B9J08_001365	B9J08_03615	True	100	100	100	1089	100	100	100	1089	KAK8440508.1	KAK8440508.1 hypothetical protein B9J08_03615 [Candidozyma auris]
B9J08_001366	B9J08_03616	True	100	100	100	328	100	100	100	328	KAK8440509.1	KAK8440509.1 hypothetical protein B9J08_03616 [Candidozyma auris]
B9J08_001367	B9J08_03617	True	100	100	100	1611	100	100	100	1611	KAK8440510.1	KAK8440510.1 hypothetical protein B9J08_03617 [Candidozyma auris]
B9J08_001368		False	100	100	100	1127						KAK8440511.1 dihydroxyacetone kinase [Candidozyma auris]
B9J08_001369	B9J08_03619	True	100	100	100	1653	100	100	100	1653	KAK8440512.1	KAK8440512.1 hypothetical protein B9J08_03619 [Candidozyma auris]
B9J08_001370	B9J08_03620	True	100	100	100	858	100	100	100	858	KAK8440513.1	KAK8440513.1 hypothetical protein B9J08_03620 [Candidozyma auris]
B9J08_001371	B9J08_03621	True	100	100	100	1477	100	100	100	1477	KAK8440514.1	KAK8440514.1 hypothetical protein B9J08_03621 [Candidozyma auris]
B9J08_001372	B9J08_03622	True	100	100	100	979	100	100	100	979	KAK8440515.1	KAK8440515.1 hypothetical protein B9J08_03622 [Candidozyma auris]
B9J08_001373	B9J08_03623	True	100	100	100	1670	100	100	100	1670	KAK8440516.1	KAK8440516.1 hypothetical protein B9J08_03623 [Candidozyma auris]
B9J08_001374	B9J08_03624	True	100	100	100	1796	100	100	100	1796	KAK8440517.1	KAK8440517.1 hypothetical protein B9J08_03624 [Candidozyma auris]
B9J08_001375	B9J08_03625	True	100	100	100	664	100	100	100	664	KAK8440518.1	KAK8440518.1 hypothetical protein B9J08_03625 [Candidozyma auris]
B9J08_001376	B9J08_03626	True	100	100	100	2456	100	100	100	2456	KAK8440519.1	KAK8440519.1 hypothetical protein B9J08_03626 [Candidozyma auris]
B9J08_001377	B9J08_03627	True	100	100	100	579	100	100	100	579	KAK8440520.1	KAK8440520.1 hypothetical protein B9J08_03627 [Candidozyma auris]
B9J08_001378	B9J08_03628	True	100	100	100	1180	100	100	100	1180	KAK8440521.1	KAK8440521.1 hypothetical protein B9J08_03628 [Candidozyma auris]
B9J08_001379	B9J08_03629	True	100	100	100	608	100	100	100	608	KAK8440522.1	KAK8440522.1 hypothetical protein B9J08_03629 [Candidozyma auris]
B9J08_001380	B9J08_03630	True	100	100	100	621	100	100	100	621	KAK8440523.1	KAK8440523.1 hypothetical protein B9J08_03630 [Candidozyma auris]
B9J08_001381		False	100	100	100	313						KAK8440524.1 superoxide dismutase [Cu-Zn] 1 [Candidozyma auris]
B9J08_001382	B9J08_03632	True	100	100	100	147	100	100	100	147	KAK8440525.1	KAK8440525.1 hypothetical protein B9J08_03632 [Candidozyma auris]
B9J08_001383	B9J08_03633	True	100	100	100	2262	100	100	100	2262	KAK8440526.1	KAK8440526.1 hypothetical protein B9J08_03633 [Candidozyma auris]
B9J08_001384		False	100	100	100	473						KAK8440527.1 SBDS family rRNA metabolism protein [Candidozyma auris]
B9J08_001385	B9J08_03635	True	100	100	100	752	100	100	100	752	KAK8440528.1	KAK8440528.1 hypothetical protein B9J08_03635 [Candidozyma auris]
B9J08_001386	B9J08_03636	True	100	100	100	373	100	100	100	373	KAK8440529.1	KAK8440529.1 hypothetical protein B9J08_03636 [Candidozyma auris]
B9J08_001387		False	100	100	100	370						KAK8440530.1 ADP-ribosylation factor-like protein 1 [Candidozyma auris]
B9J08_001388	B9J08_03638	True	100	100	100	883	100	100	100	883	KAK8440531.1	KAK8440531.1 hypothetical protein B9J08_03638 [Candidozyma auris]
B9J08_001389		False	100	100	100	872						KAK8440532.1 phosphomevalonate kinase [Candidozyma auris]
B9J08_001390	B9J08_03640	True	100	100	100	817	100	100	100	817	KAK8440533.1	KAK8440533.1 hypothetical protein B9J08_03640 [Candidozyma auris]
B9J08_001391	B9J08_03641	True	100	100	100	1919	100	100	100	1919	KAK8440534.1	KAK8440534.1 hypothetical protein B9J08_03641 [Candidozyma auris]
B9J08_001392		False	100	100	100	186						KAK8440535.1 mitochondrial import inner membrane translocase subunit TIM10 [Candidozyma auris]
B9J08_001393	B9J08_03643	True	100	100	100	478	100	100	100	478	KAK8440536.1	KAK8440536.1 hypothetical protein B9J08_03643 [Candidozyma auris]
B9J08_001394	B9J08_03644	True	100	100	100	595	100	100	100	595	KAK8440537.1	KAK8440537.1 hypothetical protein B9J08_03644 [Candidozyma auris]
B9J08_001396	B9J08_03646	True	100	100	100	476	100	100	100	476	KAK8440538.1	KAK8440538.1 hypothetical protein B9J08_03646 [Candidozyma auris]
B9J08_001397	B9J08_03647	True	100	100	100	800	100	100	100	800	KAK8440539.1	KAK8440539.1 hypothetical protein B9J08_03647 [Candidozyma auris]
B9J08_001398	B9J08_03648	True	100	100	100	327	100	100	100	327	KAK8440540.1	KAK8440540.1 hypothetical protein B9J08_03648 [Candidozyma auris]
B9J08_001399	B9J08_03649	True	100	100	100	605	100	100	100	605	KAK8440541.1	KAK8440541.1 hypothetical protein B9J08_03649 [Candidozyma auris]
B9J08_001400	B9J08_03650	True	100	100	100	1090	100	100	100	1090	KAK8440542.1	KAK8440542.1 hypothetical protein B9J08_03650 [Candidozyma auris]
B9J08_001401	B9J08_03651	True	100	100	100	694	100	100	100	694	KAK8440543.1	KAK8440543.1 hypothetical protein B9J08_03651 [Candidozyma auris]
B9J08_001402	B9J08_03652	True	100	100	100	1170	100	100	100	1170	KAK8440544.1	KAK8440544.1 hypothetical protein B9J08_03652 [Candidozyma auris]
B9J08_001403	B9J08_03653	True	100	100	100	484	100	100	100	484	KAK8440545.1	KAK8440545.1 hypothetical protein B9J08_03653 [Candidozyma auris]
B9J08_001404	B9J08_03654	True	100	100	100	1407	100	100	100	1407	KAK8440546.1	KAK8440546.1 hypothetical protein B9J08_03654 [Candidozyma auris]
B9J08_001405	B9J08_03655	True	100	100	100	1067	100	100	100	1067	KAK8440547.1	KAK8440547.1 hypothetical protein B9J08_03655 [Candidozyma auris]
B9J08_001406		False	100	100	100	489						KAK8440548.1 proteasome subunit beta type-6 [Candidozyma auris]
B9J08_001407	B9J08_03657	True	100	100	100	409	100	100	100	409	KAK8440549.1	KAK8440549.1 hypothetical protein B9J08_03657 [Candidozyma auris]
B9J08_001408	B9J08_03658	True	100	100	100	605	100	100	100	605	KAK8440550.1	KAK8440550.1 hypothetical protein B9J08_03658 [Candidozyma auris]
